date,campaign_name,impressions,clicks,ad_spend,website_visits,add_to_cart,purchases,revenue
2023-09-19,GoogleAds_H2_2023,48458,3770.0,42793,3496,606,350,223300
2023-09-20,GoogleAds_H2_2023,32794,960.0,65751,3831,1191,461,364190
2023-09-21,GoogleAds_H2_2023,43840,3673.0,42983,3909,658,208,163904
2023-09-22,GoogleAds_H2_2023,46081,3341.0,26241,2452,460,508,277876
2023-09-23,GoogleAds_H2_2023,44464,3493.0,37045,2346,114,785,684520
2023-09-24,GoogleAds_H2_2023,31625,3000.0,74805,3045,545,259,230251
2023-09-25,GoogleAds_H2_2023,41433,2849.0,77468,3694,102,567,222264
2023-09-26,GoogleAds_H2_2023,21691,992.0,18811,3632,430,382,133318
2023-09-27,GoogleAds_H2_2023,23979,4063.0,38328,2719,679,301,258559
2023-09-28,GoogleAds_H2_2023,40527,2993.0,15451,1562,456,650,372450
