date,campaign_name,impressions,clicks,ad_spend,website_visits,add_to_cart,purchases,revenue
2024-02-03,Instagram_H1_2024,64191,1026.0,68373,621,619,561,507705
2024-02-04,Instagram_H1_2024,48229,2424.0,118628,4657,2328,200,101400
2024-02-05,Instagram_H1_2024,63617,750.0,43088,2975,281,292,329668
2024-02-06,Instagram_H1_2024,20917,1046.0,46314,5061,1989,257,255972
2024-02-07,Instagram_H1_2024,49045,2763.0,79960,4971,247,892,1051668
2024-02-08,Instagram_H1_2024,61856,3101.0,106230,1770,427,815,534640
2024-02-09,Instagram_H1_2024,30706,3436.0,59026,4164,2073,515,759110
2024-02-10,Instagram_H1_2024,49767,5909.0,112295,1090,1649,1163,1269996
2024-02-11,Instagram_H1_2024,42307,2434.0,78880,5982,1253,543,323085
2024-02-12,Instagram_H1_2024,20986,1170.0,54632,5142,1202,771,814176
2024-02-13,Instagram_H1_2024,45884,4073.0,52906,3324,1789,1062,1015272
2024-02-14,Instagram_H1_2024,51316,2394.0,116367,3081,322,386,566648
2024-02-15,Instagram_H1_2024,43625,1113.0,66416,5331,838,185,146705
2024-02-16,Instagram_H1_2024,21974,5568.0,112126,3064,1561,1152,843264
2024-02-17,Instagram_H1_2024,54929,2497.0,25315,2791,2254,579,555261
2024-02-18,Instagram_H1_2024,54221,2358.0,46369,771,589,989,1670421
2024-02-19,Instagram_H1_2024,57429,6725.0,99441,5625,776,513,496071
2024-02-20,Instagram_H1_2024,62187,2271.0,35249,5674,2242,345,456435
2024-02-21,Instagram_H1_2024,29050,4823.0,55004,3318,1146,660,586740
2024-02-22,Instagram_H1_2024,69233,1721.0,79629,2770,2386,726,369534
2024-02-23,Instagram_H1_2024,50101,1018.0,119466,3099,2098,878,1564596
2024-02-24,Instagram_H1_2024,22409,3084.0,96199,5933,262,479,757778
2024-02-25,Instagram_H1_2024,50001,3398.0,28009,2356,1292,196,241668
2024-02-26,Instagram_H1_2024,26875,788.0,111076,3481,834,1156,2059992
2024-02-27,Instagram_H1_2024,28761,4778.0,65745,2686,1480,486,378594
2024-02-28,Instagram_H1_2024,41302,3370.0,69258,3022,413,198,291852
2024-02-29,Instagram_H1_2024,62543,3914.0,64927,4567,1456,817,598044
2024-03-01,Instagram_H1_2024,41965,6374.0,29683,4974,1217,818,1200824
2024-03-02,Instagram_H1_2024,35223,,82362,1542,2229,548,592388
2024-03-03,Instagram_H1_2024,33021,4226.0,102597,824,696,105,124425
2024-03-04,Instagram_H1_2024,35758,3277.0,53115,3930,891,878,770884
2024-03-05,Instagram_H1_2024,42325,5101.0,73024,4035,2221,216,275616
2024-03-06,Instagram_H1_2024,60082,3731.0,30573,1320,2239,139,106891
2024-03-07,Instagram_H1_2024,47610,4926.0,42389,3662,1335,894,1339212
2024-03-08,Instagram_H1_2024,39953,6387.0,35332,1670,1435,463,686166
2024-03-09,Instagram_H1_2024,60542,3367.0,109333,3732,1122,1008,769104
2024-03-10,Instagram_H1_2024,65226,5451.0,23940,1514,1024,504,437976
2024-03-11,Instagram_H1_2024,40236,998.0,79528,4763,1597,753,1164138
2024-03-12,Instagram_H1_2024,64177,5662.0,71669,645,2422,822,956808
2024-03-13,Instagram_H1_2024,54435,4396.0,75587,5036,1852,931,1456084
2024-03-14,Instagram_H1_2024,66770,5195.0,116501,4014,1686,942,939174
2024-03-15,Instagram_H1_2024,37868,1896.0,79002,4159,2045,137,85625
2024-03-16,Instagram_H1_2024,65017,5781.0,115694,4358,1403,1116,1584720
2024-03-17,Instagram_H1_2024,40256,6039.0,43412,753,1798,864,860544
2024-03-18,Instagram_H1_2024,68306,3842.0,76788,3453,1993,1081,1178290
2024-03-19,Instagram_H1_2024,64347,2738.0,94314,1542,1717,688,404544
2024-03-20,Instagram_H1_2024,49075,2873.0,114724,1732,2312,389,486250
2024-03-21,Instagram_H1_2024,31813,3243.0,81525,1710,726,142,91022
2024-03-22,Instagram_H1_2024,43057,5224.0,23160,1238,2049,103,66744
2024-03-23,Instagram_H1_2024,55340,3608.0,89073,4639,841,364,283556
2024-03-24,Instagram_H1_2024,20683,3368.0,37075,4698,1899,142,110334
2024-03-25,Instagram_H1_2024,23713,6265.0,47105,2551,2307,175,149450
2024-03-26,Instagram_H1_2024,26107,4854.0,98292,4428,497,1052,833184
2024-03-27,Instagram_H1_2024,45766,1371.0,42381,3707,1393,327,214839
2024-03-28,Instagram_H1_2024,55336,1269.0,102973,3605,1308,977,1103033
2024-03-29,Instagram_H1_2024,59559,5193.0,79003,3457,516,1052,1789452
2024-03-30,Instagram_H1_2024,16752,3315.0,59781,982,404,239,223226
2024-03-31,Instagram_H1_2024,53339,4105.0,40026,4437,1974,409,502661
2024-04-01,Instagram_H1_2024,43275,4048.0,118171,1812,533,203,346927
2024-04-02,Instagram_H1_2024,59387,6187.0,94311,2701,824,388,279748
2024-04-03,Instagram_H1_2024,33775,1477.0,104293,921,1563,1140,660060
2024-04-04,Instagram_H1_2024,61211,3180.0,78569,4731,578,742,1123388
2024-04-05,Instagram_H1_2024,68396,2358.0,71931,2803,1184,227,407919
2024-04-06,Instagram_H1_2024,56420,2617.0,42432,4108,729,599,486987
2024-04-07,Instagram_H1_2024,26888,4360.0,24583,2103,1697,969,1101753
2024-04-08,Instagram_H1_2024,57102,5988.0,82920,2380,2095,383,225204
2024-04-09,Instagram_H1_2024,69949,6035.0,90327,3204,936,879,473781
2024-04-10,Instagram_H1_2024,31855,4334.0,85361,4930,2005,746,435664
2024-04-11,Instagram_H1_2024,53520,6575.0,119595,3222,2276,1191,819408
2024-04-12,Instagram_H1_2024,15304,3281.0,33223,1578,1234,156,103584
2024-04-13,Instagram_H1_2024,19002,5637.0,71882,1698,2460,467,698632
2024-04-14,Instagram_H1_2024,26033,6772.0,22375,2686,1923,940,913680
2024-04-15,Instagram_H1_2024,63769,1790.0,107832,1723,2027,548,797888
2024-04-16,Instagram_H1_2024,42935,6630.0,69757,712,2407,1123,760271
2024-04-17,Instagram_H1_2024,41368,2251.0,75493,4322,2435,339,277641
2024-04-18,Instagram_H1_2024,54256,1386.0,94554,715,344,308,181720
2024-04-19,Instagram_H1_2024,50594,3550.0,35980,3932,417,532,383572
2024-04-20,Instagram_H1_2024,54290,1225.0,29347,4249,2358,971,507833
2024-04-21,Instagram_H1_2024,50461,1151.0,77219,3843,1270,81,144018
2024-04-22,Instagram_H1_2024,61657,2081.0,68068,617,1096,889,624967
2024-04-23,Instagram_H1_2024,58636,4170.0,34956,974,1778,1052,1264504
2024-04-24,Instagram_H1_2024,65331,3093.0,43315,3145,1063,102,137496
2024-04-25,Instagram_H1_2024,67853,5259.0,31149,5074,872,794,1210850
2024-04-26,Instagram_H1_2024,63432,2935.0,67255,1816,316,654,507504
2024-04-27,Instagram_H1_2024,22022,3173.0,112380,5454,915,922,1011434
2024-04-28,Instagram_H1_2024,35369,6252.0,20136,637,1224,583,715341
2024-04-29,Instagram_H1_2024,63332,6050.0,111233,1321,1715,866,1500778
2024-04-30,Instagram_H1_2024,64391,2802.0,86994,836,1434,397,640361
2024-05-01,Instagram_H1_2024,51224,4118.0,110344,4111,1743,1133,619751
2024-05-02,Instagram_H1_2024,22298,2480.0,59792,4853,1574,783,786915
2024-05-03,Instagram_H1_2024,30155,5144.0,119679,2837,1605,607,793956
2024-05-04,Instagram_H1_2024,68476,5413.0,118693,2637,2482,891,1397088
2024-05-05,Instagram_H1_2024,21719,1420.0,75242,1386,1286,793,828685
2024-05-06,Instagram_H1_2024,56516,4072.0,114394,5912,1139,383,346998
2024-05-07,Instagram_H1_2024,30929,3619.0,114158,2510,1949,572,1011296
2024-05-08,Instagram_H1_2024,23474,4264.0,63180,3898,1945,673,391686
2024-05-09,Instagram_H1_2024,49696,5950.0,53554,3260,1303,778,1383284
2024-05-10,Instagram_H1_2024,31013,3488.0,89170,5353,454,619,397398
2024-05-11,Instagram_H1_2024,55505,6011.0,71213,2130,2280,570,321480
2024-05-12,Instagram_H1_2024,15041,3241.0,65297,3211,1662,922,1469668
2024-05-13,Instagram_H1_2024,47143,6226.0,35516,2667,681,1034,621434
2024-05-14,Instagram_H1_2024,44162,1487.0,32537,4501,2394,416,533312
2024-05-15,Instagram_H1_2024,63368,5566.0,24705,5984,1078,990,1188000
2024-05-16,Instagram_H1_2024,46973,1414.0,98496,1997,1820,523,611910
2024-05-17,Instagram_H1_2024,51876,1240.0,-15000,4109,2406,145,90480
2024-05-18,Instagram_H1_2024,35328,6907.0,86457,3014,2405,592,589632
2024-05-19,Instagram_H1_2024,58199,6622.0,65833,4621,1937,910,764400
2024-05-20,Instagram_H1_2024,47024,6036.0,94015,2988,361,109,115540
2024-05-21,Instagram_H1_2024,35675,2820.0,79430,1876,1940,415,699690
2024-05-22,Instagram_H1_2024,48031,6606.0,40276,1842,239,358,464326
2024-05-23,Instagram_H1_2024,33440,5605.0,110308,5260,993,781,495154
2024-05-24,Instagram_H1_2024,37465,6155.0,92529,2925,1656,112,88816
2024-05-25,Instagram_H1_2024,65374,5567.0,39013,3628,1585,961,697686
2024-05-26,Instagram_H1_2024,36488,3798.0,54759,5627,1570,820,767520
2024-05-27,Instagram_H1_2024,16084,3578.0,102371,5835,1221,1064,1572592
2024-05-28,Instagram_H1_2024,60570,2956.0,54860,4493,700,161,174846
2024-05-29,Instagram_H1_2024,37575,5138.0,73777,1666,1101,943,1240988
2024-05-30,Instagram_H1_2024,64761,1299.0,34686,1381,481,1132,1451224
2024-05-31,Instagram_H1_2024,26866,5340.0,115427,1641,1639,1173,2009349
2024-06-01,Instagram_H1_2024,30196,6587.0,51475,3663,985,1090,1590310
2024-06-02,Instagram_H1_2024,31360,3011.0,110720,740,1360,895,477035
2024-06-03,Instagram_H1_2024,26904,5439.0,94101,4466,2327,667,538936
2024-06-04,Instagram_H1_2024,0,1433.0,70690,3814,274,643,698941
2024-06-05,Instagram_H1_2024,26522,1237.0,55195,4318,1196,1113,1257690
2024-06-06,Instagram_H1_2024,44397,3696.0,37024,4942,239,920,1564000
2024-06-07,Instagram_H1_2024,19228,2695.0,101302,4330,490,426,413220
2024-06-08,Instagram_H1_2024,38747,6405.0,119554,2557,2448,466,575510
2024-06-09,Instagram_H1_2024,40211,6260.0,28989,5592,415,264,394416
2024-06-10,Instagram_H1_2024,56831,2074.0,60052,4614,2222,756,1245888
2024-06-11,Instagram_H1_2024,46750,1518.0,64391,3205,1453,556,426452
2024-06-12,Instagram_H1_2024,69070,3487.0,84884,2938,1764,781,1082466
2024-06-13,Instagram_H1_2024,44328,1382.0,105457,2869,406,999,972027
2024-06-14,Instagram_H1_2024,17365,3116.0,43177,4399,1863,175,137550
2024-06-15,Instagram_H1_2024,28536,1619.0,69374,2770,1141,661,961755
2024-06-16,Instagram_H1_2024,43209,2305.0,43746,4392,1824,1095,1922820
2024-06-17,Instagram_H1_2024,44314,6999.0,50722,5819,268,882,794682
2024-06-18,Instagram_H1_2024,25391,6278.0,20936,5268,1009,349,191601
2024-06-19,Instagram_H1_2024,53490,4859.0,57651,1886,1078,608,598880
2024-06-20,Instagram_H1_2024,62970,2451.0,112286,4364,2178,1177,1581888
2024-06-21,Instagram_H1_2024,64559,1842.0,79772,703,2044,622,848408
2024-06-22,Instagram_H1_2024,28236,705.0,68512,5216,1813,202,168064
2024-06-23,Instagram_H1_2024,58710,2146.0,70549,5368,506,100,93400
2024-06-24,Instagram_H1_2024,62169,5414.0,48367,3579,1434,979,1544862
2024-06-25,Instagram_H1_2024,30104,6549.0,71984,693,2191,687,833331
2024-06-26,Instagram_H1_2024,60385,3536.0,104341,2358,863,671,825330
2024-06-27,Instagram_H1_2024,65984,2247.0,72022,2770,1182,177,195939
2024-06-28,Instagram_H1_2024,63451,6851.0,94055,2543,996,338,366392
2024-06-29,Instagram_H1_2024,41228,4955.0,46675,1487,1833,713,949716
2024-06-30,Instagram_H1_2024,43597,1587.0,119069,3561,260,785,1097430
