date,campaign_name,impressions,clicks,ad_spend,website_visits,add_to_cart,purchases,revenue
2023-08-05,Zepto_H2_2023,44529,4014.0,27260,2389,1412,486,467046
2023-08-06,Zepto_H2_2023,36900,2233.0,11605,1926,723,565,366685
2023-08-07,Zepto_H2_2023,20589,4235.0,37446,1560,858,292,245864
2023-08-08,Zepto_H2_2023,14324,3095.0,19111,1646,105,371,284557
2023-08-09,Zepto_H2_2023,24043,4670.0,10117,3328,603,623,461020
2023-08-10,Zepto_H2_2023,10846,3262.0,56514,2620,1423,694,433750
2023-08-11,Zepto_H2_2023,40105,1641.0,74323,2210,823,274,227694
2023-08-12,Zepto_H2_2023,46976,2548.0,52533,2228,238,560,653520
2023-08-13,Zepto_H2_2023,49756,2526.0,57362,1301,789,59,33040
2023-08-14,Zepto_H2_2023,32422,2173.0,12219,3345,112,217,204197
2023-08-15,Zepto_H2_2023,44387,820.0,-5000,2036,428,599,430082
2023-08-16,Zepto_H2_2023,38253,1618.0,22219,635,433,425,322150
2023-08-17,Zepto_H2_2023,15256,3135.0,15415,3791,1017,621,702351
2023-08-18,Zepto_H2_2023,31852,4350.0,51832,1652,369,340,348160
2023-08-19,Zepto_H2_2023,25524,3398.0,33930,477,673,181,162900
2023-08-20,Zepto_H2_2023,24060,1565.0,53303,2263,1418,665,548625
2023-08-21,Zepto_H2_2023,49711,4262.0,28574,1392,764,194,101656
2023-08-22,Zepto_H2_2023,21246,4533.0,28381,1220,203,88,43736
2023-08-23,Zepto_H2_2023,37202,1702.0,34519,3001,1138,672,650496
2023-08-24,Zepto_H2_2023,15408,2535.0,35053,1654,1022,469,213864
2023-08-25,Zepto_H2_2023,20789,1620.0,54028,3444,1050,338,186914
2023-08-26,Zepto_H2_2023,12243,3145.0,69201,3993,616,684,780444
2023-08-27,Zepto_H2_2023,33710,3728.0,30103,3732,1280,96,59808
2023-08-28,Zepto_H2_2023,45659,4256.0,30609,3882,194,676,712504
2023-08-29,Zepto_H2_2023,20147,1293.0,24153,3319,649,183,185013
2023-08-30,Zepto_H2_2023,10814,845.0,12443,2665,240,665,338485
2023-08-31,Zepto_H2_2023,27368,2139.0,37306,3931,1103,405,252315
2023-09-01,Zepto_H2_2023,48727,626.0,62329,3456,703,427,149450
2023-09-02,Zepto_H2_2023,49964,4033.0,54327,3768,878,456,487008
2023-09-03,Zepto_H2_2023,21053,3976.0,11645,2867,1305,50,56500
2023-09-04,Zepto_H2_2023,47430,3208.0,21694,3416,1432,186,93186
2023-09-05,Zepto_H2_2023,49224,4712.0,23224,974,343,586,527986
2023-09-06,Zepto_H2_2023,17973,885.0,18070,3681,574,467,301682
2023-09-07,Zepto_H2_2023,46368,1454.0,77526,1603,809,550,635250
2023-09-08,Zepto_H2_2023,47148,99928.0,14757,3113,255,518,180264
2023-09-09,Zepto_H2_2023,14944,3932.0,59840,547,441,525,190050
2023-09-10,Zepto_H2_2023,19916,4922.0,11759,3612,1089,264,193776
2023-09-11,Zepto_H2_2023,34442,1451.0,68066,3789,131,719,419896
2023-09-12,Zepto_H2_2023,37952,2000.0,28449,1168,689,420,199080
2023-09-13,Zepto_H2_2023,38865,2661.0,21485,2101,1046,693,828828
2023-09-14,Zepto_H2_2023,22342,1981.0,62603,2534,154,525,576975
2023-09-15,Zepto_H2_2023,29846,3579.0,65106,2407,542,377,133081
2023-09-16,Zepto_H2_2023,41480,3810.0,78836,3026,1174,658,594174
2023-09-17,Zepto_H2_2023,45822,2643.0,41821,1711,1243,540,405540
2023-09-18,Zepto_H2_2023,31389,1322.0,27327,2401,106,379,407046
2023-09-19,Zepto_H2_2023,26032,2698.0,70500,546,1014,597,348648
2023-09-20,Zepto_H2_2023,41419,4677.0,18705,2320,914,758,623076
2023-09-21,Zepto_H2_2023,47609,1909.0,24596,1204,1033,305,315065
2023-09-22,Zepto_H2_2023,17083,4077.0,27771,1703,692,763,348691
2023-09-23,Zepto_H2_2023,29063,2606.0,47599,3168,1238,258,212850
2023-09-24,Zepto_H2_2023,22808,3099.0,70774,3672,1401,284,225212
2023-09-25,Zepto_H2_2023,21372,3157.0,66133,3617,227,91,59605
2023-09-26,Zepto_H2_2023,41653,2581.0,49952,2100,1276,427,378749
2023-09-27,Zepto_H2_2023,11622,841.0,71396,2474,1410,695,715850
2023-09-28,Zepto_H2_2023,14263,1109.0,56828,2440,920,504,495936
