date,campaign_name,impressions,clicks,ad_spend,website_visits,add_to_cart,purchases,revenue
2025-10-09,Zepto_H2_2025,65191,7230.0,46427,3233,1689,1220,2257000
2025-10-10,Zepto_H2_2025,64595,7729.0,77955,2991,733,830,1651700
2025-10-11,Zepto_H2_2025,76716,5059.0,54343,6777,1316,645,808830
2025-10-12,Zepto_H2_2025,41329,7482.0,123099,7778,1548,1584,2108304
2025-10-13,Zepto_H2_2025,76364,3230.0,107588,7848,2333,1649,2649943
2025-10-14,Zepto_H2_2025,28776,5722.0,65215,7195,3294,358,732110
2025-10-15,Zepto_H2_2025,78274,2900.0,116533,3948,1015,1031,1332052
2025-10-16,Zepto_H2_2025,20723,1905.0,70522,4561,1525,441,441441
2025-10-17,Zepto_H2_2025,80688,3556.0,112263,7193,1055,223,168588
2025-10-18,Zepto_H2_2025,67236,6772.0,70546,1912,2492,1464,1138992
2025-10-19,Zepto_H2_2025,83035,5566.0,138662,3820,2518,1814,1585436
2025-10-20,Zepto_H2_2025,70478,7775.0,106436,5142,1716,1112,780624
2025-10-21,Zepto_H2_2025,27208,1995.0,79819,6881,2313,1671,2994432
2025-10-22,Zepto_H2_2025,69026,1866.0,90805,3181,1572,796,1225840
2025-10-23,Zepto_H2_2025,43201,7536.0,79284,5701,1060,1932,4207896
2025-10-24,Zepto_H2_2025,61827,7336.0,37662,7482,3108,1316,2506980
2025-10-25,Zepto_H2_2025,88080,6750.0,145500,3809,1362,1145,1214845
2025-10-26,Zepto_H2_2025,32654,3910.0,68535,7763,2025,559,772538
2025-10-27,Zepto_H2_2025,76291,2404.0,130165,1929,1812,1992,3828624
2025-10-28,Zepto_H2_2025,74828,1727.0,74164,5624,3140,274,384422
2025-10-29,Zepto_H2_2025,57842,8656.0,90910,1577,3168,1116,1649448
2025-10-30,Zepto_H2_2025,80397,3325.0,31328,3447,2235,610,786900
2025-10-31,Zepto_H2_2025,84591,3773.0,119234,4713,3142,1286,2481980
2025-11-01,Zepto_H2_2025,46292,3819.0,34265,1211,1271,542,733326
2025-11-02,Zepto_H2_2025,43970,1651.0,57445,4844,2367,863,997628
2025-11-03,Zepto_H2_2025,74445,4991.0,89883,4903,1558,1917,1834569
2025-11-04,Zepto_H2_2025,77169,2836.0,134524,6531,976,328,417216
2025-11-05,Zepto_H2_2025,29017,7665.0,144641,2350,3152,734,985762
2025-11-06,Zepto_H2_2025,87443,7226.0,114236,1835,2386,1977,1468911
2025-11-07,Zepto_H2_2025,27112,1610.0,108522,3379,2593,272,542368
2025-11-08,Zepto_H2_2025,43062,4622.0,110854,3235,1772,1953,3333771
2025-11-09,Zepto_H2_2025,36918,3664.0,104482,4595,2080,757,1304311
2025-11-10,Zepto_H2_2025,63885,5991.0,65860,6118,1677,1956,2386320
2025-11-11,Zepto_H2_2025,68708,6604.0,118964,7063,3090,1243,1995015
2025-11-12,Zepto_H2_2025,50239,6510.0,83005,1483,1923,1285,988165
2025-11-13,Zepto_H2_2025,85868,8473.0,121621,7923,3189,657,1101789
2025-11-14,Zepto_H2_2025,62477,6161.0,64102,5035,3492,609,891576
2025-11-15,Zepto_H2_2025,50085,1751.0,79643,2366,1162,348,765252
2025-11-16,Zepto_H2_2025,26170,7316.0,107773,1718,2632,896,995456
2025-11-17,Zepto_H2_2025,45895,7934.0,140930,4609,2512,1082,2023340
2025-11-18,Zepto_H2_2025,37200,6275.0,67412,5799,493,243,233523
2025-11-19,Zepto_H2_2025,46321,7810.0,46449,4714,2447,774,1027872
2025-11-20,Zepto_H2_2025,51941,1818.0,89266,1760,555,299,310362
2025-11-21,Zepto_H2_2025,28726,6798.0,90437,7650,2898,1746,1782666
2025-11-22,Zepto_H2_2025,40407,2786.0,30094,4204,2864,1728,1482624
2025-11-23,Zepto_H2_2025,41608,4441.0,60736,5461,3031,773,1278542
2025-11-24,Zepto_H2_2025,30957,3451.0,81778,5993,2838,1177,1353550
2025-11-25,Zepto_H2_2025,71819,8703.0,82249,1549,2793,1702,3574200
2025-11-26,Zepto_H2_2025,35122,7847.0,38870,7153,655,487,456319
2025-11-27,Zepto_H2_2025,28818,8708.0,41595,2590,1814,1291,2607820
2025-11-28,Zepto_H2_2025,87231,2508.0,96749,7744,1730,299,354016
2025-11-29,Zepto_H2_2025,29906,7778.0,133950,7511,2648,1704,3193296
2025-11-30,Zepto_H2_2025,31424,3969.0,124188,6289,2732,1293,2313177
2025-12-01,Zepto_H2_2025,78629,7855.0,67695,5202,2133,1880,2472200
2025-12-02,Zepto_H2_2025,68897,3953.0,53219,7518,2272,661,917468
2025-12-03,Zepto_H2_2025,36091,5967.0,113676,3429,2022,591,1190274
2025-12-04,Zepto_H2_2025,28330,2364.0,147620,4504,2290,1521,1788696
2025-12-05,Zepto_H2_2025,48988,6195.0,140144,4094,1390,457,800207
2025-12-06,Zepto_H2_2025,81537,5851.0,82629,3744,2957,936,811512
2025-12-07,Zepto_H2_2025,84132,6966.0,51209,5689,3107,633,584259
2025-12-08,Zepto_H2_2025,32090,4550.0,137861,7323,652,614,1089236
2025-12-09,Zepto_H2_2025,55699,6218.0,98649,1905,1232,1019,1017981
2025-12-10,Zepto_H2_2025,69776,7584.0,66854,2652,2767,1080,2242080
2025-12-11,Zepto_H2_2025,26895,5829.0,49449,7745,583,662,1057876
2025-12-12,Zepto_H2_2025,41802,5212.0,126857,5660,2327,1225,2186625
2025-12-13,Zepto_H2_2025,66234,5327.0,109087,5814,1125,1962,1752066
2025-12-14,Zepto_H2_2025,68579,6910.0,33212,2141,1373,1939,1867257
2025-12-15,Zepto_H2_2025,41044,8183.0,47547,3037,3447,771,861978
2025-12-16,Zepto_H2_2025,78125,4429.0,117955,7422,1270,984,1371696
2025-12-17,Zepto_H2_2025,52957,7827.0,124234,3553,1578,437,731975
2025-12-18,Zepto_H2_2025,81358,4259.0,71334,6473,1196,1078,1738814
2025-12-19,Zepto_H2_2025,23198,6795.0,56548,5139,580,1529,3360742
2025-12-20,Zepto_H2_2025,63253,7672.0,111578,1283,1928,1566,3055266
2025-12-21,Zepto_H2_2025,61309,7308.0,72764,7518,1890,533,600158
2025-12-22,Zepto_H2_2025,78864,1907.0,70993,5218,3216,1788,2919804
2025-12-23,Zepto_H2_2025,72925,6601.0,90863,1708,1652,875,1082375
2025-12-24,Zepto_H2_2025,65020,8123.0,111062,5902,1964,1177,836847
2025-12-25,Zepto_H2_2025,39131,4920.0,120350,2525,2333,871,1856972
2025-12-26,Zepto_H2_2025,63686,5937.0,75654,1751,1543,224,221088
2025-12-27,Zepto_H2_2025,52202,3849.0,69876,7201,1957,533,841607
2025-12-28,Zepto_H2_2025,86820,3250.0,55279,3602,3252,1635,2750070
2025-12-29,Zepto_H2_2025,24814,4470.0,70702,2850,2069,1773,3414798
2025-12-30,Zepto_H2_2025,75781,3917.0,98904,5743,1678,752,1081376
2025-12-31,Zepto_H2_2025,88344,3056.0,79521,2700,2263,259,281274
