date,campaign_name,impressions,clicks,ad_spend,website_visits,add_to_cart,purchases,revenue
2025-08-24,Instagram_H2_2025,55404,3482.0,33446,4708,2325,874,1878226
2025-08-25,Instagram_H2_2025,40484,3775.0,50391,7053,2392,677,860467
2025-08-26,Instagram_H2_2025,74661,3496.0,47016,2767,1782,477,370152
2025-08-27,Instagram_H2_2025,67957,8622.0,149075,4020,2103,942,1611762
2025-08-28,Instagram_H2_2025,31023,5985.0,94179,5921,2053,1930,3570500
2025-08-29,Instagram_H2_2025,44707,3437.0,43565,6769,1134,1856,2552000
2025-08-30,Instagram_H2_2025,77449,4768.0,72168,3289,3336,1528,1228512
2025-08-31,Instagram_H2_2025,60140,7473.0,73551,7402,1632,681,1146123
2025-09-01,Instagram_H2_2025,64133,1702.0,134320,1638,2168,564,793548
2025-09-02,Instagram_H2_2025,31372,2676.0,75732,6675,3114,590,1215400
2025-09-03,Instagram_H2_2025,25265,7042.0,60475,7093,1051,1995,2358090
2025-09-04,Instagram_H2_2025,27868,3776.0,135832,5753,1547,613,576220
2025-09-05,Instagram_H2_2025,79658,7879.0,127980,7353,2720,930,1446150
2025-09-06,Instagram_H2_2025,64479,4338.0,50884,1821,2452,1911,1926288
2025-09-07,Instagram_H2_2025,43953,3480.0,79156,6029,1531,700,1130500
2025-09-08,Instagram_H2_2025,84466,8952.0,131765,3572,2303,1304,2426744
2025-09-09,Instagram_H2_2025,38713,5039.0,133335,1320,2010,602,863268
2025-09-10,Instagram_H2_2025,24545,3752.0,91721,3948,425,1443,1096680
2025-09-11,Instagram_H2_2025,41377,3773.0,110796,5445,1560,1852,3628068
2025-09-12,Instagram_H2_2025,63479,8967.0,76473,4141,431,209,411103
2025-09-13,Instagram_H2_2025,82287,2067.0,59121,4855,2469,1086,1970004
2025-09-14,Instagram_H2_2025,45338,2822.0,40521,4105,3324,1576,3349000
2025-09-15,Instagram_H2_2025,72649,2080.0,100810,2224,818,459,710532
2025-09-16,Instagram_H2_2025,79880,4212.0,70046,7854,3326,822,1546182
2025-09-17,Instagram_H2_2025,57566,2770.0,117057,6295,2659,1111,1834261
2025-09-18,Instagram_H2_2025,30633,8265.0,125167,7838,1663,1826,2393886
2025-09-19,Instagram_H2_2025,33729,4541.0,148565,5622,2108,1738,1890944
2025-09-20,Instagram_H2_2025,82088,8644.0,81679,7180,1512,935,957440
2025-09-21,Instagram_H2_2025,87633,2114.0,38937,5010,3227,635,485140
2025-09-22,Instagram_H2_2025,37515,5516.0,74934,3485,984,394,527566
2025-09-23,Instagram_H2_2025,24672,8205.0,132757,2112,978,1378,2955810
2025-09-24,Instagram_H2_2025,56636,7329.0,128587,1603,1118,833,1745968
2025-09-25,Instagram_H2_2025,0,5448.0,56121,1835,2309,1081,1648525
2025-09-26,Instagram_H2_2025,37889,3601.0,95908,1260,1836,1117,1897783
2025-09-27,Instagram_H2_2025,42408,8425.0,145052,4831,2941,834,1647984
2025-09-28,Instagram_H2_2025,32240,5756.0,53077,5820,2483,1734,3667410
2025-09-29,Instagram_H2_2025,50982,4987.0,52648,4621,1003,903,973434
2025-09-30,Instagram_H2_2025,39257,8071.0,133764,4502,3482,1146,1156314
2025-10-01,Instagram_H2_2025,59307,2865.0,129288,7804,3471,1326,1885572
2025-10-02,Instagram_H2_2025,67671,6149.0,102021,5538,1647,1572,1188432
2025-10-03,Instagram_H2_2025,79057,4819.0,78778,2479,2299,1193,2545862
2025-10-04,Instagram_H2_2025,87632,7956.0,112802,7661,2160,700,1069600
2025-10-05,Instagram_H2_2025,23911,2911.0,75651,6060,1024,399,761292
2025-10-06,Instagram_H2_2025,58575,5042.0,38958,6251,1964,435,481545
2025-10-07,Instagram_H2_2025,84937,3187.0,147019,7263,2208,367,743542
2025-10-08,Instagram_H2_2025,21973,1693.0,141458,3336,750,1453,2770871
2025-10-09,Instagram_H2_2025,57371,7185.0,63592,2389,465,980,2073680
2025-10-10,Instagram_H2_2025,41600,7832.0,74824,6085,1162,1787,3370282
2025-10-11,Instagram_H2_2025,39465,4807.0,147428,1205,3199,1732,1413312
2025-10-12,Instagram_H2_2025,43320,6583.0,100915,1917,828,1735,3497760
2025-10-13,Instagram_H2_2025,66507,2351.0,90302,3566,657,1810,2834460
2025-10-14,Instagram_H2_2025,60044,3200.0,128949,5467,914,1865,1465890
2025-10-15,Instagram_H2_2025,28600,8427.0,139751,4264,2509,1753,2238581
2025-10-16,Instagram_H2_2025,49125,4655.0,102268,2947,1279,1799,1631693
2025-10-17,Instagram_H2_2025,51611,7258.0,99152,7012,3217,945,954450
2025-10-18,Instagram_H2_2025,87815,3308.0,79239,5140,2615,1116,2431764
2025-10-19,Instagram_H2_2025,55247,6729.0,49891,3393,3388,1014,1240122
2025-10-20,Instagram_H2_2025,80896,1889.0,110356,3567,1748,1238,2104600
2025-10-21,Instagram_H2_2025,36278,8108.0,35199,6561,1222,1799,1532748
2025-10-22,Instagram_H2_2025,68219,4034.0,137200,3786,2980,530,1101340
2025-10-23,Instagram_H2_2025,22017,4689.0,124401,1890,2768,764,830468
2025-10-24,Instagram_H2_2025,22665,7157.0,117158,2773,1282,1339,1268033
2025-10-25,Instagram_H2_2025,78912,5498.0,115692,6996,2209,1968,2757168
2025-10-26,Instagram_H2_2025,51663,5614.0,87337,1594,1662,1561,3084536
2025-10-27,Instagram_H2_2025,41266,3538.0,37352,6000,1412,1752,2519376
2025-10-28,Instagram_H2_2025,81967,4307.0,116615,4632,2554,1407,2646567
2025-10-29,Instagram_H2_2025,39914,7078.0,131991,3546,1391,596,901748
2025-10-30,Instagram_H2_2025,24859,2786.0,106311,6487,721,550,788700
2025-10-31,Instagram_H2_2025,54208,5195.0,103880,4846,936,280,406280
2025-11-01,Instagram_H2_2025,34323,4203.0,108813,3697,1517,272,553248
2025-11-02,Instagram_H2_2025,51100,7051.0,120155,3659,1078,1101,997506
2025-11-03,Instagram_H2_2025,59094,7213.0,65139,3942,448,1186,1403038
2025-11-04,Instagram_H2_2025,70197,8274.0,140844,6901,3093,1953,3708747
2025-11-05,Instagram_H2_2025,83429,3237.0,134879,6729,2388,1138,1753658
2025-11-06,Instagram_H2_2025,71836,7830.0,74768,6849,1928,1149,2320980
2025-11-07,Instagram_H2_2025,59717,6193.0,80138,7792,2299,1488,3002784
2025-11-08,Instagram_H2_2025,39031,8245.0,66000,1710,693,1652,2344188
2025-11-09,Instagram_H2_2025,80835,6516.0,61678,2818,1624,1833,3684330
2025-11-10,Instagram_H2_2025,46649,4942.0,131516,1903,1382,1347,1612359
2025-11-11,Instagram_H2_2025,76712,8518.0,78012,5652,993,1876,1710912
2025-11-12,Instagram_H2_2025,49122,8020.0,106131,7437,1719,359,320946
2025-11-13,Instagram_H2_2025,58305,2337.0,37285,3381,2004,1555,2774120
2025-11-14,Instagram_H2_2025,49314,2714.0,105803,3826,3244,1360,1834640
2025-11-15,Instagram_H2_2025,71691,6023.0,68719,4138,2370,226,454260
2025-11-16,Instagram_H2_2025,41902,5878.0,124506,6615,423,563,517397
2025-11-17,Instagram_H2_2025,86850,3570.0,49846,5547,1776,1040,1737840
2025-11-18,Instagram_H2_2025,57922,8042.0,37207,4316,1215,329,378021
2025-11-19,Instagram_H2_2025,53192,4462.0,77077,7316,3015,1723,3206503
2025-11-20,Instagram_H2_2025,72890,6699.0,120851,3438,3326,1171,2400550
2025-11-21,Instagram_H2_2025,70259,1566.0,139837,6967,2782,1618,2318594
2025-11-22,Instagram_H2_2025,53762,2043.0,82541,5270,778,1024,1584128
2025-11-23,Instagram_H2_2025,80637,6539.0,65621,5385,3226,1584,2075040
2025-11-24,Instagram_H2_2025,72461,5334.0,31555,6116,1320,1975,2745250
2025-11-25,Instagram_H2_2025,46484,6601.0,72588,5776,3498,218,178106
2025-11-26,Instagram_H2_2025,29654,6963.0,108058,2417,3332,1845,3643875
2025-11-27,Instagram_H2_2025,28562,8875.0,112794,4137,2253,791,1184918
2025-11-28,Instagram_H2_2025,61950,4865.0,112539,5924,1521,1494,2445678
2025-11-29,Instagram_H2_2025,64534,7406.0,77680,4029,1030,860,1404380
2025-11-30,Instagram_H2_2025,27949,3103.0,88809,1793,1104,1517,2622893
2025-12-01,Instagram_H2_2025,27227,3139.0,115229,3818,2023,685,615815
2025-12-02,Instagram_H2_2025,47508,6285.0,76088,4463,2202,1233,2097333
2025-12-03,Instagram_H2_2025,65219,8470.0,57176,3514,2298,201,322404
2025-12-04,Instagram_H2_2025,26768,7223.0,62832,7651,2271,819,1687140
2025-12-05,Instagram_H2_2025,81233,2858.0,50141,2664,2255,1880,1605520
2025-12-06,Instagram_H2_2025,84905,8629.0,57257,5356,2529,1341,1550196
2025-12-07,Instagram_H2_2025,71712,6500.0,83559,4362,1000,466,812238
2025-12-08,Instagram_H2_2025,67534,2717.0,138674,5987,3425,1558,3189226
2025-12-09,Instagram_H2_2025,43652,2178.0,121348,2216,1079,1057,1934310
2025-12-10,Instagram_H2_2025,34780,3543.0,99560,2256,2249,1574,1882504
2025-12-11,Instagram_H2_2025,24305,8608.0,109126,6361,1180,1170,1179360
2025-12-12,Instagram_H2_2025,32281,2144.0,55005,7500,2451,997,885336
2025-12-13,Instagram_H2_2025,35200,7027.0,33756,4266,1924,933,1444284
2025-12-14,Instagram_H2_2025,49062,5826.0,125697,1312,2672,1221,2398044
2025-12-15,Instagram_H2_2025,87693,8944.0,34038,4797,3287,1295,2693600
2025-12-16,Instagram_H2_2025,86566,5182.0,141987,4286,2054,350,632100
2025-12-17,Instagram_H2_2025,52823,4683.0,94639,3066,2214,302,617288
2025-12-18,Instagram_H2_2025,66112,3609.0,115639,6301,3048,927,1750176
2025-12-19,Instagram_H2_2025,23435,6530.0,125573,1377,999,1112,1998264
2025-12-20,Instagram_H2_2025,42643,8744.0,133452,1228,973,269,558982
2025-12-21,Instagram_H2_2025,53045,5242.0,59761,4797,1649,1693,3430018
2025-12-22,Instagram_H2_2025,74539,4513.0,120293,4065,1325,269,487428
2025-12-23,Instagram_H2_2025,62912,8849.0,111032,3991,3215,1993,2455376
2025-12-24,Instagram_H2_2025,86414,2453.0,149196,7255,2028,241,447296
2025-12-25,Instagram_H2_2025,77969,3891.0,84444,2737,3108,357,563346
2025-12-26,Instagram_H2_2025,62445,2137.0,71815,1561,811,1685,2605010
2025-12-27,Instagram_H2_2025,26915,5001.0,127827,1249,2417,1489,2650420
2025-12-28,Instagram_H2_2025,63334,7467.0,73122,7754,783,1843,2696309
2025-12-29,Instagram_H2_2025,47330,7332.0,130366,3080,3347,205,341530
2025-12-30,Instagram_H2_2025,86473,1925.0,113651,3399,2914,767,1391338
2025-12-31,Instagram_H2_2025,58748,7482.0,71604,5616,2847,1521,1653327
