date,campaign_name,impressions,clicks,ad_spend,website_visits,add_to_cart,purchases,revenue
2024-01-29,GoogleAds_H1_2024,40063,1741.0,109030,948,1623,662,890390
2024-01-30,GoogleAds_H1_2024,57324,5005.0,51007,847,282,615,849315
2024-01-31,GoogleAds_H1_2024,50603,1191.0,82846,1429,311,508,907288
2024-02-01,GoogleAds_H1_2024,32749,1433.0,82532,1889,1948,166,278714
2024-02-02,GoogleAds_H1_2024,52407,890.0,92029,4240,808,469,697872
2024-02-03,GoogleAds_H1_2024,53045,3468.0,64693,2017,913,345,214245
2024-02-04,GoogleAds_H1_2024,47873,2104.0,92049,2993,936,638,445324
2024-02-05,GoogleAds_H1_2024,22618,5490.0,79382,3697,1905,1069,1207970
2024-02-06,GoogleAds_H1_2024,43951,2704.0,53293,1585,1807,653,740502
2024-02-07,GoogleAds_H1_2024,52857,3803.0,119576,5924,2201,1151,2053384
2024-02-08,GoogleAds_H1_2024,58295,4617.0,69024,915,1723,1116,1137204
2024-02-09,GoogleAds_H1_2024,33652,3461.0,69867,1438,2477,1030,1541910
2024-02-10,GoogleAds_H1_2024,65086,933.0,25853,3550,2416,563,399167
2024-02-11,GoogleAds_H1_2024,52848,1572.0,90575,5250,1592,895,736585
2024-02-12,GoogleAds_H1_2024,51726,3386.0,101120,675,2387,960,973440
2024-02-13,GoogleAds_H1_2024,64683,3381.0,49895,2550,1685,244,350628
2024-02-14,GoogleAds_H1_2024,47985,4554.0,43560,1516,1567,216,348840
2024-02-15,GoogleAds_H1_2024,58009,2658.0,109005,1211,743,136,103224
2024-02-16,GoogleAds_H1_2024,46160,1621.0,97348,2619,2156,826,498904
2024-02-17,GoogleAds_H1_2024,64619,6718.0,56442,4301,1997,471,686247
2024-02-18,GoogleAds_H1_2024,27306,3503.0,112164,2439,1783,189,283878
2024-02-19,GoogleAds_H1_2024,23434,1005.0,53848,1480,1450,133,177821
2024-02-20,GoogleAds_H1_2024,67976,6010.0,71689,2235,1245,524,284532
2024-02-21,GoogleAds_H1_2024,35442,4000.0,34125,5503,653,830,937900
2024-02-22,GoogleAds_H1_2024,19256,4160.0,35197,4687,2367,664,1012600
2024-02-23,GoogleAds_H1_2024,42554,5044.0,64476,1876,1934,134,151688
2024-02-24,GoogleAds_H1_2024,68860,6441.0,37651,2482,2135,295,351050
2024-02-25,GoogleAds_H1_2024,16516,6522.0,27719,1090,733,983,543599
2024-02-26,GoogleAds_H1_2024,35637,894.0,79021,2683,319,151,158852
2024-02-27,GoogleAds_H1_2024,57697,6679.0,48880,5587,720,248,243784
2024-02-28,GoogleAds_H1_2024,64888,6056.0,79611,4481,1053,81,62208
2024-02-29,GoogleAds_H1_2024,30994,4275.0,118951,925,1023,1120,1165920
2024-03-01,GoogleAds_H1_2024,67216,2957.0,47412,2594,568,473,774301
2024-03-02,GoogleAds_H1_2024,47804,5625.0,67729,1786,618,998,549898
2024-03-03,GoogleAds_H1_2024,25869,1490.0,102134,4525,2387,256,196096
2024-03-04,GoogleAds_H1_2024,32459,5542.0,43110,1777,750,603,660888
2024-03-05,GoogleAds_H1_2024,51613,6377.0,36557,5265,664,111,119547
2024-03-06,GoogleAds_H1_2024,24319,6146.0,40244,4802,2016,689,1114113
2024-03-07,GoogleAds_H1_2024,31850,6945.0,68990,3013,2330,885,1283250
2024-03-08,GoogleAds_H1_2024,43661,5869.0,74171,3134,1792,756,1284444
2024-03-09,GoogleAds_H1_2024,38354,3844.0,40504,1594,1404,801,555093
2024-03-10,GoogleAds_H1_2024,18430,2546.0,111023,3015,2137,291,306423
2024-03-11,GoogleAds_H1_2024,20252,6832.0,48044,2159,2339,1139,1620797
2024-03-12,GoogleAds_H1_2024,42145,4696.0,21165,2689,637,487,537161
2024-03-13,GoogleAds_H1_2024,19193,4395.0,65103,2841,1925,159,234684
2024-03-14,GoogleAds_H1_2024,66233,1156.0,22931,1744,1264,1098,1475712
2024-03-15,GoogleAds_H1_2024,48026,4376.0,66266,3161,1079,1117,1987143
2024-03-16,GoogleAds_H1_2024,20252,4459.0,89197,953,1180,1110,1688310
2024-03-17,GoogleAds_H1_2024,30265,1712.0,33198,3921,1846,1164,2042820
2024-03-18,GoogleAds_H1_2024,55435,2536.0,53965,5499,967,169,84838
2024-03-19,GoogleAds_H1_2024,55027,1952.0,101492,2739,1885,471,643386
2024-03-20,GoogleAds_H1_2024,57509,3722.0,107873,5041,2345,667,778389
2024-03-21,GoogleAds_H1_2024,57573,3620.0,50031,5810,1462,1098,697230
2024-03-22,GoogleAds_H1_2024,63394,5190.0,97220,4774,1726,498,693714
2024-03-23,GoogleAds_H1_2024,67978,3408.0,73174,1867,630,316,397528
2024-03-24,GoogleAds_H1_2024,53064,2116.0,63991,5326,2026,315,253890
2024-03-25,GoogleAds_H1_2024,32216,2739.0,118700,1932,1296,1007,1545745
2024-03-26,GoogleAds_H1_2024,49216,2041.0,36779,3160,2160,298,345382
2024-03-27,GoogleAds_H1_2024,56904,4111.0,114634,2613,635,527,413168
2024-03-28,GoogleAds_H1_2024,63827,6768.0,49297,2924,841,598,1064440
2024-03-29,GoogleAds_H1_2024,26729,4553.0,77907,2936,1295,482,377406
2024-03-30,GoogleAds_H1_2024,48287,3068.0,75146,2705,925,190,334020
2024-03-31,GoogleAds_H1_2024,62597,5345.0,30676,4216,1249,880,1545280
2024-04-01,GoogleAds_H1_2024,45628,5519.0,73354,1661,563,806,476346
2024-04-02,GoogleAds_H1_2024,15549,6448.0,36443,4007,1952,499,302893
2024-04-03,GoogleAds_H1_2024,68823,1611.0,41881,5643,1106,865,1012915
2024-04-04,GoogleAds_H1_2024,15232,2397.0,70468,5299,870,553,351708
2024-04-05,GoogleAds_H1_2024,56022,3868.0,52120,3994,870,191,327374
2024-04-06,GoogleAds_H1_2024,33010,1499.0,100630,1803,1928,547,577085
2024-04-07,GoogleAds_H1_2024,35558,847.0,33848,5113,2168,156,128856
2024-04-08,GoogleAds_H1_2024,22049,6022.0,86993,5774,1878,955,1086790
2024-04-09,GoogleAds_H1_2024,51386,910.0,117317,4290,2201,389,455519
2024-04-10,GoogleAds_H1_2024,33759,2668.0,47984,2938,1082,1026,1190160
2024-04-11,GoogleAds_H1_2024,43850,1783.0,62902,688,1513,173,97918
2024-04-12,GoogleAds_H1_2024,30894,3981.0,-15000,2783,316,799,1234455
2024-04-13,GoogleAds_H1_2024,49803,5368.0,47568,2170,2329,1119,1666191
2024-04-14,GoogleAds_H1_2024,16917,2358.0,104295,2115,663,226,286794
2024-04-15,GoogleAds_H1_2024,61898,4200.0,58544,1790,1448,432,646704
2024-04-16,GoogleAds_H1_2024,0,4048.0,73848,1488,2173,559,424840
2024-04-17,GoogleAds_H1_2024,30918,6484.0,79612,2962,2057,115,60145
2024-04-18,GoogleAds_H1_2024,27231,6812.0,54196,4655,577,138,233910
2024-04-19,GoogleAds_H1_2024,33245,4730.0,58794,4731,2347,1069,1431391
2024-04-20,GoogleAds_H1_2024,18353,3945.0,60289,4260,2499,1176,1016064
2024-04-21,GoogleAds_H1_2024,56944,6972.0,67686,3149,1798,544,420512
2024-04-22,GoogleAds_H1_2024,20455,1794.0,59275,4940,1145,398,557598
2024-04-23,GoogleAds_H1_2024,21693,5150.0,41377,5293,619,1017,1445157
2024-04-24,GoogleAds_H1_2024,43864,6100.0,39074,3971,1530,251,135791
2024-04-25,GoogleAds_H1_2024,22844,1731.0,84285,1800,1506,496,667616
2024-04-26,GoogleAds_H1_2024,21090,5798.0,23308,4402,2275,807,1313796
2024-04-27,GoogleAds_H1_2024,24534,4872.0,49137,2603,1086,190,253460
2024-04-28,GoogleAds_H1_2024,28441,4988.0,51076,5400,204,1137,775434
2024-04-29,GoogleAds_H1_2024,20540,916.0,43845,1506,859,465,455700
2024-04-30,GoogleAds_H1_2024,57403,2281.0,50389,5854,590,1000,1176000
2024-05-01,GoogleAds_H1_2024,48283,6471.0,31477,2000,1562,854,818986
2024-05-02,GoogleAds_H1_2024,46806,4085.0,89821,4735,2337,683,592844
2024-05-03,GoogleAds_H1_2024,50275,1626.0,74493,2065,1233,489,493401
2024-05-04,GoogleAds_H1_2024,28685,2493.0,53833,1286,645,273,181272
2024-05-05,GoogleAds_H1_2024,40367,6530.0,71781,2917,1225,83,133049
2024-05-06,GoogleAds_H1_2024,54408,4565.0,102417,2405,1853,159,80931
2024-05-07,GoogleAds_H1_2024,21100,6660.0,28884,4448,1435,504,462672
2024-05-08,GoogleAds_H1_2024,35407,1712.0,73431,2711,1280,670,1130290
2024-05-09,GoogleAds_H1_2024,43340,6149.0,84297,5659,2195,275,273075
2024-05-10,GoogleAds_H1_2024,30027,898.0,114702,4639,693,1137,1224549
2024-05-11,GoogleAds_H1_2024,44909,6847.0,38967,5604,2154,355,594625
2024-05-12,GoogleAds_H1_2024,51750,4990.0,43168,5282,709,1096,1097096
2024-05-13,GoogleAds_H1_2024,18538,2326.0,59271,1604,2021,803,1084853
2024-05-14,GoogleAds_H1_2024,18285,1174.0,79929,1686,734,1115,1641280
2024-05-15,GoogleAds_H1_2024,30177,3981.0,96324,2060,1426,1070,1778340
2024-05-16,GoogleAds_H1_2024,37294,4198.0,39544,3861,1753,725,751100
2024-05-17,GoogleAds_H1_2024,52568,2500.0,69080,5270,2475,421,309014
2024-05-18,GoogleAds_H1_2024,67441,3599.0,47299,4475,1556,404,649632
2024-05-19,GoogleAds_H1_2024,33312,4512.0,44199,2241,1225,1161,2016657
2024-05-20,GoogleAds_H1_2024,66246,4537.0,107366,5270,1146,1049,1579794
2024-05-21,GoogleAds_H1_2024,41686,3400.0,47659,4961,1718,980,538020
2024-05-22,GoogleAds_H1_2024,17151,2220.0,33015,1364,850,882,582120
2024-05-23,GoogleAds_H1_2024,21517,3259.0,91299,5336,912,683,604455
2024-05-24,GoogleAds_H1_2024,28601,1385.0,59290,2053,1916,957,510081
2024-05-25,GoogleAds_H1_2024,65159,4430.0,63279,3990,1287,509,347647
2024-05-26,GoogleAds_H1_2024,35257,970.0,90802,1157,659,911,1208897
2024-05-27,GoogleAds_H1_2024,43664,1770.0,31604,5164,751,484,646140
2024-05-28,GoogleAds_H1_2024,23778,3114.0,54365,4388,331,639,752103
2024-05-29,GoogleAds_H1_2024,51257,3314.0,78410,3302,2094,958,690718
2024-05-30,GoogleAds_H1_2024,22278,1957.0,67143,1403,2314,564,751812
2024-05-31,GoogleAds_H1_2024,67415,2093.0,87223,5432,2280,979,1239414
2024-06-01,GoogleAds_H1_2024,58864,2419.0,71010,2935,1391,169,249275
2024-06-02,GoogleAds_H1_2024,58864,3887.0,68895,630,1355,280,180880
2024-06-03,GoogleAds_H1_2024,65286,5848.0,31881,4764,945,357,193494
2024-06-04,GoogleAds_H1_2024,43600,2202.0,103073,1961,2372,933,848097
2024-06-05,GoogleAds_H1_2024,65659,830.0,70154,5471,263,104,93496
2024-06-06,GoogleAds_H1_2024,15411,2537.0,47146,1360,2269,900,720900
2024-06-07,GoogleAds_H1_2024,34127,2081.0,78919,3472,1984,160,271040
2024-06-08,GoogleAds_H1_2024,40853,1650.0,53058,767,1316,647,1048787
2024-06-09,GoogleAds_H1_2024,65196,2281.0,90148,622,2474,809,1404424
2024-06-10,GoogleAds_H1_2024,27873,6915.0,42406,1461,636,209,235334
2024-06-11,GoogleAds_H1_2024,59976,1857.0,114369,3727,766,705,780435
2024-06-12,GoogleAds_H1_2024,54689,4760.0,31592,1338,236,123,182901
2024-06-13,GoogleAds_H1_2024,65740,5561.0,30766,4766,810,637,1050413
2024-06-14,GoogleAds_H1_2024,49817,2372.0,38490,889,1364,737,591074
2024-06-15,GoogleAds_H1_2024,18965,5959.0,69170,5318,1843,701,782316
2024-06-16,GoogleAds_H1_2024,53284,5571.0,98010,2722,1113,876,1159824
2024-06-17,GoogleAds_H1_2024,25599,4685.0,28227,888,1146,620,363320
2024-06-18,GoogleAds_H1_2024,28366,,79009,2982,2081,940,768920
2024-06-19,GoogleAds_H1_2024,66536,4789.0,116819,4235,1950,100,59900
2024-06-20,GoogleAds_H1_2024,38631,5199.0,102550,2594,1384,983,1693709
2024-06-21,GoogleAds_H1_2024,49272,1190.0,45086,2076,1916,258,257484
2024-06-22,GoogleAds_H1_2024,16050,2366.0,71853,4540,235,795,886425
2024-06-23,GoogleAds_H1_2024,51493,2337.0,68795,4850,1472,116,108808
2024-06-24,GoogleAds_H1_2024,43923,6323.0,87212,5605,2071,677,1052058
2024-06-25,GoogleAds_H1_2024,27135,2395.0,41138,4280,1722,100,146400
2024-06-26,GoogleAds_H1_2024,45940,6209.0,74315,4716,1132,1049,530794
2024-06-27,GoogleAds_H1_2024,53692,5042.0,88767,5186,2460,1055,1525530
2024-06-28,GoogleAds_H1_2024,25904,6668.0,105445,1673,1096,1150,1603100
2024-06-29,GoogleAds_H1_2024,59154,2983.0,79062,834,1006,390,367770
2024-06-30,GoogleAds_H1_2024,63116,6491.0,118069,2857,2068,414,708768
