date,campaign_name,impressions,clicks,ad_spend,website_visits,add_to_cart,purchases,revenue
2024-09-17,Instagram_H2_2024,58523,2935.0,97312,3434,1900,363,465003
2024-09-18,Instagram_H2_2024,58258,6741.0,81616,1266,1581,1110,1125540
2024-09-19,Instagram_H2_2024,0,4962.0,60509,2955,2335,210,152880
2024-09-20,Instagram_H2_2024,24198,1204.0,62514,4957,459,129,156219
2024-09-21,Instagram_H2_2024,30039,1839.0,67621,4170,1162,292,328500
2024-09-22,Instagram_H2_2024,25887,6320.0,29569,4658,2316,580,375260
2024-09-23,Instagram_H2_2024,31349,5708.0,34115,1427,1248,209,279433
2024-09-24,Instagram_H2_2024,67744,2216.0,99146,4609,268,153,147645
2024-09-25,Instagram_H2_2024,41094,6485.0,30818,4926,1814,1184,642912
2024-09-26,Instagram_H2_2024,30521,5848.0,50533,4206,1822,689,1075529
2024-09-27,Instagram_H2_2024,23971,4129.0,52318,4763,812,1187,1268903
2024-09-28,Instagram_H2_2024,46845,1969.0,72990,3493,568,407,383394
2024-09-29,Instagram_H2_2024,64950,4961.0,99319,4047,2030,617,971775
2024-09-30,Instagram_H2_2024,58974,3407.0,103321,2714,2287,117,152100
2024-10-01,Instagram_H2_2024,38147,862.0,67270,1855,1380,400,652000
2024-10-02,Instagram_H2_2024,17817,5650.0,92437,1693,1451,893,1435944
2024-10-03,Instagram_H2_2024,31318,2191.0,50152,613,988,102,132702
2024-10-04,Instagram_H2_2024,49611,758.0,83843,5703,1935,631,884031
2024-10-05,Instagram_H2_2024,66893,2733.0,61501,5591,514,992,722176
2024-10-06,Instagram_H2_2024,39787,1259.0,112182,2208,933,1030,1560450
2024-10-07,Instagram_H2_2024,64043,6072.0,87328,4349,942,610,855220
2024-10-08,Instagram_H2_2024,59882,6053.0,115629,4833,1389,358,285326
2024-10-09,Instagram_H2_2024,18893,6934.0,48263,965,1527,846,906066
2024-10-10,Instagram_H2_2024,27296,3939.0,48245,4645,2324,955,844220
2024-10-11,Instagram_H2_2024,49790,1177.0,93257,3338,1553,677,963371
2024-10-12,Instagram_H2_2024,21506,920.0,46206,3932,2450,505,766590
2024-10-13,Instagram_H2_2024,45444,1512.0,67255,4399,2257,612,573444
2024-10-14,Instagram_H2_2024,68898,3123.0,23658,4803,1100,627,1091607
2024-10-15,Instagram_H2_2024,22468,1573.0,117533,976,596,828,1477980
2024-10-16,Instagram_H2_2024,56215,5807.0,20235,4870,1175,198,245916
2024-10-17,Instagram_H2_2024,57761,1394.0,21285,2592,1351,791,1383459
2024-10-18,Instagram_H2_2024,28571,5376.0,62110,1053,880,357,464457
2024-10-19,Instagram_H2_2024,48609,3523.0,45201,2486,432,132,124080
2024-10-20,Instagram_H2_2024,61704,3632.0,33587,2517,389,1188,1959012
2024-10-21,Instagram_H2_2024,69875,3354.0,89381,3538,1439,517,499939
2024-10-22,Instagram_H2_2024,16314,4547.0,110509,3049,423,200,283000
2024-10-23,Instagram_H2_2024,47837,1460.0,81874,2020,1457,916,1646052
2024-10-24,Instagram_H2_2024,23313,4971.0,61877,2861,455,850,1244400
2024-10-25,Instagram_H2_2024,17108,2842.0,25903,4150,1491,786,673602
2024-10-26,Instagram_H2_2024,28102,4015.0,45675,815,558,1106,1683332
2024-10-27,Instagram_H2_2024,55248,1215.0,100023,3064,215,783,934119
2024-10-28,Instagram_H2_2024,17548,1880.0,100961,1878,1989,688,955632
2024-10-29,Instagram_H2_2024,69172,6674.0,35847,5233,1857,457,556169
2024-10-30,Instagram_H2_2024,26252,936.0,21728,4358,1250,180,102780
2024-10-31,Instagram_H2_2024,28561,3240.0,31586,1632,807,141,131412
2024-11-01,Instagram_H2_2024,56066,4241.0,33117,1062,210,448,378112
2024-11-02,Instagram_H2_2024,43679,2895.0,64540,2928,750,150,93300
2024-11-03,Instagram_H2_2024,30220,6848.0,71377,2753,287,436,262908
2024-11-04,Instagram_H2_2024,43074,3234.0,108532,5441,1736,400,222000
2024-11-05,Instagram_H2_2024,19899,4990.0,57110,2741,289,138,148212
2024-11-06,Instagram_H2_2024,20953,4985.0,88416,2794,1396,309,321360
2024-11-07,Instagram_H2_2024,49635,2445.0,49732,863,1587,1177,1402984
2024-11-08,Instagram_H2_2024,57634,5787.0,103356,5588,384,453,636465
2024-11-09,Instagram_H2_2024,49453,1864.0,40372,3568,1003,743,524558
2024-11-10,Instagram_H2_2024,27090,1152.0,84889,1962,1037,900,787500
2024-11-11,Instagram_H2_2024,67294,3646.0,93301,4464,1267,805,978880
2024-11-12,Instagram_H2_2024,26297,6476.0,28825,4656,1644,885,1153155
2024-11-13,Instagram_H2_2024,68197,3025.0,65414,5294,885,969,830433
2024-11-14,Instagram_H2_2024,69970,4390.0,60473,2898,791,1063,1550917
2024-11-15,Instagram_H2_2024,38315,4724.0,96770,2404,1754,706,821078
2024-11-16,Instagram_H2_2024,48684,3858.0,110854,5547,2267,876,1291224
2024-11-17,Instagram_H2_2024,56551,2202.0,94238,4152,1655,1196,1389752
2024-11-18,Instagram_H2_2024,19930,1346.0,78781,1858,1093,519,733866
2024-11-19,Instagram_H2_2024,60339,4582.0,55893,1634,695,519,593217
2024-11-20,Instagram_H2_2024,38642,2399.0,31485,4564,2133,686,589960
2024-11-21,Instagram_H2_2024,51821,3796.0,109888,4728,2316,169,109850
2024-11-22,Instagram_H2_2024,55079,1153.0,76956,3101,206,268,150348
2024-11-23,Instagram_H2_2024,53172,1151.0,87298,4887,1086,928,819424
2024-11-24,Instagram_H2_2024,21410,2450.0,85736,4545,1776,534,857070
2024-11-25,Instagram_H2_2024,30633,1231.0,113946,4631,1516,372,644676
2024-11-26,Instagram_H2_2024,26246,6760.0,44925,5803,1299,875,956375
2024-11-27,Instagram_H2_2024,49956,6501.0,29505,5779,2073,512,475648
2024-11-28,Instagram_H2_2024,24635,758.0,81925,4098,1455,668,845020
2024-11-29,Instagram_H2_2024,42408,3021.0,50729,3301,597,211,353636
2024-11-30,Instagram_H2_2024,67746,3363.0,24551,3454,1140,636,564132
2024-12-01,Instagram_H2_2024,26802,1641.0,80847,1102,441,1073,1857363
2024-12-02,Instagram_H2_2024,67847,4445.0,48236,3183,2362,426,716958
2024-12-03,Instagram_H2_2024,26969,2619.0,21985,4566,1912,985,1484395
2024-12-04,Instagram_H2_2024,21639,4237.0,24341,3137,561,188,121072
2024-12-05,Instagram_H2_2024,66802,1912.0,86219,1200,2273,503,573923
2024-12-06,Instagram_H2_2024,40107,5349.0,37863,5993,711,939,1251687
2024-12-07,Instagram_H2_2024,67929,1096.0,-15000,760,1973,81,65124
2024-12-08,Instagram_H2_2024,28649,4598.0,23499,761,1914,403,246636
2024-12-09,Instagram_H2_2024,24345,1474.0,31157,3325,2145,1084,585360
2024-12-10,Instagram_H2_2024,41796,6751.0,54997,2423,2030,186,308574
2024-12-11,Instagram_H2_2024,57569,1103.0,93990,3247,1366,665,986860
2024-12-12,Instagram_H2_2024,29213,1532.0,86730,3327,888,933,533676
2024-12-13,Instagram_H2_2024,38519,1354.0,115868,2668,1499,946,1175878
2024-12-14,Instagram_H2_2024,51180,3859.0,55477,5902,1322,138,206862
2024-12-15,Instagram_H2_2024,56003,3565.0,67625,5995,879,844,426220
2024-12-16,Instagram_H2_2024,46130,2698.0,20016,5171,1155,865,1457525
2024-12-17,Instagram_H2_2024,62860,6612.0,34418,3394,2282,543,803640
2024-12-18,Instagram_H2_2024,39557,6540.0,26252,4890,641,521,509017
2024-12-19,Instagram_H2_2024,43444,936.0,36033,5676,1435,998,608780
2024-12-20,Instagram_H2_2024,66836,2947.0,60929,4532,1064,1055,636165
2024-12-21,Instagram_H2_2024,18443,6021.0,50345,1199,1910,1087,763074
2024-12-22,Instagram_H2_2024,27337,5503.0,22253,1352,2441,906,1446882
2024-12-23,Instagram_H2_2024,68439,1914.0,94680,3626,2289,616,487256
2024-12-24,Instagram_H2_2024,54966,5568.0,104805,5210,219,932,549880
2024-12-25,Instagram_H2_2024,60762,2200.0,81993,1591,2225,467,592156
2024-12-26,Instagram_H2_2024,41876,3547.0,97881,5603,479,87,90132
2024-12-27,Instagram_H2_2024,69945,3358.0,78815,5566,1380,732,682956
2024-12-28,Instagram_H2_2024,66946,4835.0,24240,1403,388,849,1236993
2024-12-29,Instagram_H2_2024,20735,4202.0,53465,3321,2445,689,949442
2024-12-30,Instagram_H2_2024,67422,279880.0,93560,3276,1732,696,1087152
2024-12-31,Instagram_H2_2024,23276,1373.0,52635,2639,1282,660,982740
