date,campaign_name,impressions,clicks,ad_spend,website_visits,add_to_cart,purchases,revenue
2025-09-27,GoogleAds_H2_2025,48571,6769.0,98311,3247,1648,624,902304
2025-09-28,GoogleAds_H2_2025,81276,4324.0,101188,7446,1388,1391,2004431
2025-09-29,GoogleAds_H2_2025,73085,6477.0,37401,4209,2028,854,1076040
2025-09-30,GoogleAds_H2_2025,54016,4534.0,80114,2796,1246,1062,1628046
2025-10-01,GoogleAds_H2_2025,83345,6001.0,36561,5185,2440,316,605772
2025-10-02,GoogleAds_H2_2025,50972,5741.0,99892,1351,764,871,1762033
2025-10-03,GoogleAds_H2_2025,40567,4297.0,129122,5284,2915,1114,2226886
2025-10-04,GoogleAds_H2_2025,36156,3232.0,111853,3383,3057,1334,2864098
2025-10-05,GoogleAds_H2_2025,62918,7608.0,72710,1788,1481,1356,2057052
2025-10-06,GoogleAds_H2_2025,23902,6686.0,111107,5185,1060,1394,1529218
2025-10-07,GoogleAds_H2_2025,86611,3803.0,66506,2132,2593,952,1845928
2025-10-08,GoogleAds_H2_2025,88932,7941.0,80068,2088,1816,436,325256
2025-10-09,GoogleAds_H2_2025,54081,1943.0,97036,3063,1392,1828,2274032
2025-10-10,GoogleAds_H2_2025,20081,4751.0,98469,4079,874,1626,1426002
2025-10-11,GoogleAds_H2_2025,64054,5787.0,60775,3369,2392,817,998374
2025-10-12,GoogleAds_H2_2025,76555,5998.0,119401,7731,3277,815,1685420
2025-10-13,GoogleAds_H2_2025,62139,3700.0,57826,6753,1896,715,1234090
2025-10-14,GoogleAds_H2_2025,72256,6938.0,131381,3892,2597,597,1025646
2025-10-15,GoogleAds_H2_2025,28221,3399.0,72682,3971,909,676,1385800
2025-10-16,GoogleAds_H2_2025,42682,1765.0,104615,3533,1900,1610,1423240
2025-10-17,GoogleAds_H2_2025,85642,7434.0,53078,6216,3451,1953,2650221
2025-10-18,GoogleAds_H2_2025,60800,8118.0,81606,4370,1691,1760,2879360
2025-10-19,GoogleAds_H2_2025,0,8174.0,58150,1569,2408,1115,1261065
2025-10-20,GoogleAds_H2_2025,81816,1589.0,103071,5091,1705,544,444448
2025-10-21,GoogleAds_H2_2025,86937,3043.0,98539,5660,2884,657,530856
2025-10-22,GoogleAds_H2_2025,84406,6457.0,83685,5279,2329,1494,2134926
2025-10-23,GoogleAds_H2_2025,52483,1666.0,146275,3779,2822,1070,999380
2025-10-24,GoogleAds_H2_2025,49814,7568.0,78230,2386,596,852,1579608
2025-10-25,GoogleAds_H2_2025,33935,8145.0,59973,6413,1790,626,488280
2025-10-26,GoogleAds_H2_2025,85394,2486.0,51864,5925,3086,687,1260645
2025-10-27,GoogleAds_H2_2025,82566,4685.0,48778,6412,2269,1900,2943100
2025-10-28,GoogleAds_H2_2025,33924,4275.0,38778,7429,1787,1042,930506
2025-10-29,GoogleAds_H2_2025,68213,1792.0,148836,4437,1776,1557,2207826
2025-10-30,GoogleAds_H2_2025,82078,7307.0,62361,3921,1788,1611,1370961
2025-10-31,GoogleAds_H2_2025,27363,4832.0,119349,2721,1457,1707,3472038
2025-11-01,GoogleAds_H2_2025,73939,8035.0,69754,5595,2091,1771,2442209
2025-11-02,GoogleAds_H2_2025,83357,7935.0,33620,1789,479,1332,2906424
2025-11-03,GoogleAds_H2_2025,81307,1905.0,34144,1316,3202,1018,1731618
2025-11-04,GoogleAds_H2_2025,21605,3306.0,121510,7039,506,348,483024
2025-11-05,GoogleAds_H2_2025,49340,4314.0,102008,7382,1955,308,608608
2025-11-06,GoogleAds_H2_2025,85280,3585.0,51450,6349,2695,835,933530
2025-11-07,GoogleAds_H2_2025,52167,5937.0,144305,4862,3144,774,859140
2025-11-08,GoogleAds_H2_2025,65308,5375.0,103396,2152,1950,845,1842945
2025-11-09,GoogleAds_H2_2025,54365,6275.0,85718,1383,3225,341,381238
2025-11-10,GoogleAds_H2_2025,68263,7891.0,84251,2651,1884,1399,2618928
2025-11-11,GoogleAds_H2_2025,33285,2013.0,87619,4972,2133,715,1512225
2025-11-12,GoogleAds_H2_2025,26751,2401.0,107056,4591,1604,373,494598
2025-11-13,GoogleAds_H2_2025,56402,5656.0,86169,4924,2440,876,1869384
2025-11-14,GoogleAds_H2_2025,60585,7613.0,137691,6743,2246,316,309996
2025-11-15,GoogleAds_H2_2025,81950,2159.0,127330,6276,1465,1527,1604877
2025-11-16,GoogleAds_H2_2025,32647,8558.0,45209,3839,3061,653,1055248
2025-11-17,GoogleAds_H2_2025,72693,8131.0,52254,2625,2719,1413,2281995
2025-11-18,GoogleAds_H2_2025,64716,5465.0,37754,2763,1802,1281,1862574
2025-11-19,GoogleAds_H2_2025,40501,4146.0,38783,6087,2091,879,1190166
2025-11-20,GoogleAds_H2_2025,72915,6830.0,72408,5309,1430,345,645150
2025-11-21,GoogleAds_H2_2025,31641,3968.0,114405,2684,2516,680,1000960
2025-11-22,GoogleAds_H2_2025,86796,4894.0,41674,3554,1389,1321,1877141
2025-11-23,GoogleAds_H2_2025,59918,5815.0,122828,5301,1462,526,921026
2025-11-24,GoogleAds_H2_2025,37806,4841.0,65402,3007,2013,1676,2158688
2025-11-25,GoogleAds_H2_2025,89576,2600.0,47905,2467,2434,1055,2253480
2025-11-26,GoogleAds_H2_2025,83228,5221.0,110632,6370,1785,1664,2978560
2025-11-27,GoogleAds_H2_2025,21920,6128.0,92084,6785,1259,1173,2390574
2025-11-28,GoogleAds_H2_2025,47409,3183.0,148861,4112,1511,492,722256
2025-11-29,GoogleAds_H2_2025,63569,1902.0,101578,3059,1670,1112,1882616
2025-11-30,GoogleAds_H2_2025,22213,8279.0,120789,6103,1595,367,679684
2025-12-01,GoogleAds_H2_2025,20754,4198.0,101249,5621,1970,946,1705638
2025-12-02,GoogleAds_H2_2025,86743,6508.0,102824,1866,1275,1705,1203730
2025-12-03,GoogleAds_H2_2025,76452,6630.0,115577,6436,1145,230,425960
2025-12-04,GoogleAds_H2_2025,31307,7260.0,78841,7639,2462,1576,1933752
2025-12-05,GoogleAds_H2_2025,65150,8186.0,56747,1551,982,485,428255
2025-12-06,GoogleAds_H2_2025,66887,6593.0,113081,7499,2482,897,1471080
2025-12-07,GoogleAds_H2_2025,54334,6149.0,77506,5417,2919,1380,2107260
2025-12-08,GoogleAds_H2_2025,59655,2053.0,125066,7834,1507,994,2092370
2025-12-09,GoogleAds_H2_2025,58491,7011.0,74100,6796,2301,1213,1659384
2025-12-10,GoogleAds_H2_2025,39893,3353.0,127647,6070,1057,379,327456
2025-12-11,GoogleAds_H2_2025,31792,7008.0,50944,6317,2794,1817,2327577
2025-12-12,GoogleAds_H2_2025,28821,2669.0,37810,5238,1383,1778,2645664
2025-12-13,GoogleAds_H2_2025,79536,3548.0,77606,1918,786,450,925650
2025-12-14,GoogleAds_H2_2025,42951,2310.0,32356,6065,2105,1622,3260220
2025-12-15,GoogleAds_H2_2025,42070,5655.0,122305,5070,2841,1499,3200365
2025-12-16,GoogleAds_H2_2025,35725,8888.0,147450,6459,2748,481,657046
2025-12-17,GoogleAds_H2_2025,57210,7637.0,36956,4929,2111,1226,1288526
2025-12-18,GoogleAds_H2_2025,42576,1671.0,65906,1288,603,1789,1790789
2025-12-19,GoogleAds_H2_2025,37198,6860.0,49982,7006,2073,1784,3619736
2025-12-20,GoogleAds_H2_2025,49681,3984.0,31581,6216,2158,1531,3114054
2025-12-21,GoogleAds_H2_2025,52425,1642.0,103291,2555,2082,870,878700
2025-12-22,GoogleAds_H2_2025,61989,7982.0,84161,7665,1641,913,1376804
2025-12-23,GoogleAds_H2_2025,81419,5567.0,71615,5081,473,1443,1822509
2025-12-24,GoogleAds_H2_2025,26708,4744.0,129763,3390,3139,806,1013142
2025-12-25,GoogleAds_H2_2025,21028,2207.0,46438,3748,3358,1081,993439
2025-12-26,GoogleAds_H2_2025,24126,7865.0,105789,3286,423,1709,2125996
2025-12-27,GoogleAds_H2_2025,70745,7661.0,50579,3674,1867,1703,1614444
2025-12-28,GoogleAds_H2_2025,89865,7328.0,126579,5961,1609,1526,1141448
2025-12-29,GoogleAds_H2_2025,74684,4768.0,72373,3767,2029,1845,3525795
2025-12-30,GoogleAds_H2_2025,81445,4227.0,96006,5992,2790,1140,2408820
2025-12-31,GoogleAds_H2_2025,86360,6973.0,88603,4615,2621,297,441045
